Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,1,Python_Numpy_Approach,int64,2896,Execution Time,1.5031476020812988
0,1,Python_Numpy_Approach,int64,2896,Memory Consumption,179.8359375
0,1,Python_Numpy_Approach,int64,2896,Average CPU Load,28.9
0,10,Python_Numpy_Approach,int64,2896,Execution Time,1.5034525394439697
0,10,Python_Numpy_Approach,int64,2896,Memory Consumption,234.46875
0,10,Python_Numpy_Approach,int64,2896,Average CPU Load,29.9
0,5,Python_Numpy_Approach,int64,2896,Execution Time,1.5030062198638916
0,5,Python_Numpy_Approach,int64,2896,Memory Consumption,253.75
0,5,Python_Numpy_Approach,int64,2896,Average CPU Load,32.4
0,1,Python_Numpy_Approach,int32,4096,Execution Time,1.5031237602233887
0,1,Python_Numpy_Approach,int32,4096,Memory Consumption,144.87890625
0,1,Python_Numpy_Approach,int32,4096,Average CPU Load,29.3
0,10,Python_Numpy_Approach,int32,4096,Execution Time,1.5078330039978027
0,10,Python_Numpy_Approach,int32,4096,Memory Consumption,245.00390625
0,10,Python_Numpy_Approach,int32,4096,Average CPU Load,30.0
0,5,Python_Numpy_Approach,int32,4096,Execution Time,1.5032269954681396
0,5,Python_Numpy_Approach,int32,4096,Memory Consumption,253.33203125
0,5,Python_Numpy_Approach,int32,4096,Average CPU Load,28.6
0,1,Python_Numpy_Approach,int8,8192,Execution Time,1.503218412399292
0,1,Python_Numpy_Approach,int8,8192,Memory Consumption,166.65625
0,1,Python_Numpy_Approach,int8,8192,Average CPU Load,32.6
0,10,Python_Numpy_Approach,int8,8192,Execution Time,3.0056660175323486
0,10,Python_Numpy_Approach,int8,8192,Memory Consumption,249.98828125
0,10,Python_Numpy_Approach,int8,8192,Average CPU Load,27.25
0,5,Python_Numpy_Approach,int8,8192,Execution Time,3.0052802562713623
0,5,Python_Numpy_Approach,int8,8192,Memory Consumption,248.02734375
0,5,Python_Numpy_Approach,int8,8192,Average CPU Load,31.700000000000003
0,1,Python_Numpy_Approach,uint64,2896,Execution Time,1.503246545791626
0,1,Python_Numpy_Approach,uint64,2896,Memory Consumption,120.13671875
0,1,Python_Numpy_Approach,uint64,2896,Average CPU Load,23.4
0,10,Python_Numpy_Approach,uint64,2896,Execution Time,1.5030550956726074
0,10,Python_Numpy_Approach,uint64,2896,Memory Consumption,189.5625
0,10,Python_Numpy_Approach,uint64,2896,Average CPU Load,29.2
0,5,Python_Numpy_Approach,uint64,2896,Execution Time,1.5031826496124268
0,5,Python_Numpy_Approach,uint64,2896,Memory Consumption,253.4453125
0,5,Python_Numpy_Approach,uint64,2896,Average CPU Load,31.3
0,1,Python_Numpy_Approach,uint8,8192,Execution Time,1.503105878829956
0,1,Python_Numpy_Approach,uint8,8192,Memory Consumption,123.12109375
0,1,Python_Numpy_Approach,uint8,8192,Average CPU Load,34.4
0,10,Python_Numpy_Approach,uint8,8192,Execution Time,1.503535509109497
0,10,Python_Numpy_Approach,uint8,8192,Memory Consumption,232.87109375
0,10,Python_Numpy_Approach,uint8,8192,Average CPU Load,36.7
0,5,Python_Numpy_Approach,uint8,8192,Execution Time,3.005267858505249
0,5,Python_Numpy_Approach,uint8,8192,Memory Consumption,253.28125
0,5,Python_Numpy_Approach,uint8,8192,Average CPU Load,27.55
0,1,Python_DirectExec,f64,2896,Execution Time,3.0055735111236572
0,1,Python_DirectExec,f64,2896,Memory Consumption,493.7109375
0,1,Python_DirectExec,f64,2896,Average CPU Load,29.2
0,10,Python_DirectExec,f64,2896,Execution Time,4.507059097290039
0,10,Python_DirectExec,f64,2896,Memory Consumption,504.55859375
0,10,Python_DirectExec,f64,2896,Average CPU Load,31.200000000000003
0,5,Python_DirectExec,f64,2896,Execution Time,7.513719797134399
0,5,Python_DirectExec,f64,2896,Memory Consumption,504.3515625
0,5,Python_DirectExec,f64,2896,Average CPU Load,29.359999999999996
0,1,Python_DirectExec,f32,4096,Execution Time,4.507696151733398
0,1,Python_DirectExec,f32,4096,Memory Consumption,750.90625
0,1,Python_DirectExec,f32,4096,Average CPU Load,26.46666666666667
0,10,Python_DirectExec,f32,4096,Execution Time,10.516268730163574
0,10,Python_DirectExec,f32,4096,Memory Consumption,763.33984375
0,10,Python_DirectExec,f32,4096,Average CPU Load,26.84285714285715
0,5,Python_DirectExec,f32,4096,Execution Time,15.024998664855957
0,5,Python_DirectExec,f32,4096,Memory Consumption,763.90625
0,5,Python_DirectExec,f32,4096,Average CPU Load,26.540000000000003
0,1,Python_DirectExec,int64,2896,Execution Time,3.0052709579467773
0,1,Python_DirectExec,int64,2896,Memory Consumption,310.0390625
0,1,Python_DirectExec,int64,2896,Average CPU Load,31.150000000000002
0,10,Python_DirectExec,int64,2896,Execution Time,10.516462564468384
0,10,Python_DirectExec,int64,2896,Memory Consumption,310.3984375
0,10,Python_DirectExec,int64,2896,Average CPU Load,26.75714285714286
0,5,Python_DirectExec,int64,2896,Execution Time,18.025911808013916
0,5,Python_DirectExec,int64,2896,Memory Consumption,310.98828125
0,5,Python_DirectExec,int64,2896,Average CPU Load,26.733333333333334
0,1,Python_DirectExec,int32,4096,Execution Time,6.010204792022705
