Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,10,Python_Numpy_Approach,int64,2896,Execution Time,1.502506971359253
0,10,Python_Numpy_Approach,int64,2896,Memory Consumption,229.90625
0,10,Python_Numpy_Approach,int64,2896,Average CPU Load,5.2
0,10,Python_Numpy_Approach,int64,5792,Execution Time,1.502685546875
0,10,Python_Numpy_Approach,int64,5792,Memory Consumption,801.50390625
0,10,Python_Numpy_Approach,int64,5792,Average CPU Load,13.0
0,1,Python_SysArg,f64,100,Execution Time,1.5024521350860596
0,1,Python_SysArg,f64,100,Memory Consumption,117.77734375
0,1,Python_SysArg,f64,100,Average CPU Load,21.0
0,1,Python_SysArg,f64,1000,Execution Time,1.5024614334106445
0,1,Python_SysArg,f64,1000,Memory Consumption,143.57421875
0,1,Python_SysArg,f64,1000,Average CPU Load,12.8
0,1,Python_SysArg,f64,2896,Execution Time,3.0046517848968506
0,1,Python_SysArg,f64,2896,Memory Consumption,484.80078125
0,1,Python_SysArg,f64,2896,Average CPU Load,11.0
0,1,Python_SysArg,f64,5792,Execution Time,6.00853157043457
0,1,Python_SysArg,f64,5792,Memory Consumption,1670.25
0,1,Python_SysArg,f64,5792,Average CPU Load,15.0
0,4,Python_SysArg,f64,100,Execution Time,1.5024633407592773
0,4,Python_SysArg,f64,100,Memory Consumption,117.32421875
0,4,Python_SysArg,f64,100,Average CPU Load,21.0
0,4,Python_SysArg,f64,1000,Execution Time,1.5024747848510742
0,4,Python_SysArg,f64,1000,Memory Consumption,164.0234375
0,4,Python_SysArg,f64,1000,Average CPU Load,15.7
0,4,Python_SysArg,f64,2896,Execution Time,4.506420612335205
0,4,Python_SysArg,f64,2896,Memory Consumption,505.30859375
0,4,Python_SysArg,f64,2896,Average CPU Load,14.133333333333335
0,4,Python_SysArg,f64,5792,Execution Time,15.020115375518799
0,4,Python_SysArg,f64,5792,Memory Consumption,1660.8359375
0,4,Python_SysArg,f64,5792,Average CPU Load,12.799999999999999
0,5,Python_SysArg,f64,100,Execution Time,1.502692461013794
0,5,Python_SysArg,f64,100,Memory Consumption,118.59765625
0,5,Python_SysArg,f64,100,Average CPU Load,20.8
0,5,Python_SysArg,f64,1000,Execution Time,1.502436876296997
0,5,Python_SysArg,f64,1000,Memory Consumption,164.2265625
0,5,Python_SysArg,f64,1000,Average CPU Load,18.9
0,5,Python_SysArg,f64,2896,Execution Time,6.0082995891571045
0,5,Python_SysArg,f64,2896,Memory Consumption,503.22265625
0,5,Python_SysArg,f64,2896,Average CPU Load,14.425
0,5,Python_SysArg,f64,5792,Execution Time,21.02613377571106
0,5,Python_SysArg,f64,5792,Memory Consumption,1670.078125
0,5,Python_SysArg,f64,5792,Average CPU Load,13.500000000000002
0,1,Python_SysArg,int64,100,Execution Time,1.502448320388794
0,1,Python_SysArg,int64,100,Memory Consumption,117.5703125
0,1,Python_SysArg,int64,100,Average CPU Load,20.9
0,1,Python_SysArg,int64,1000,Execution Time,1.5025336742401123
0,1,Python_SysArg,int64,1000,Memory Consumption,137.76171875
0,1,Python_SysArg,int64,1000,Average CPU Load,13.4
0,1,Python_SysArg,int64,2896,Execution Time,3.00455641746521
0,1,Python_SysArg,int64,2896,Memory Consumption,304.7890625
0,1,Python_SysArg,int64,2896,Average CPU Load,15.05
0,1,Python_SysArg,int64,5792,Execution Time,9.012171745300293
0,1,Python_SysArg,int64,5792,Memory Consumption,887.78515625
0,1,Python_SysArg,int64,5792,Average CPU Load,13.516666666666667
0,4,Python_SysArg,int64,100,Execution Time,1.5026576519012451
0,4,Python_SysArg,int64,100,Memory Consumption,140.0
0,4,Python_SysArg,int64,100,Average CPU Load,14.6
0,4,Python_SysArg,int64,1000,Execution Time,1.5025579929351807
0,4,Python_SysArg,int64,1000,Memory Consumption,148.06640625
0,4,Python_SysArg,int64,1000,Average CPU Load,14.8
0,4,Python_SysArg,int64,2896,Execution Time,1.5026111602783203
0,4,Python_SysArg,int64,2896,Memory Consumption,203.4765625
0,4,Python_SysArg,int64,2896,Average CPU Load,17.9
0,4,Python_SysArg,int64,5792,Execution Time,3.0046610832214355
0,4,Python_SysArg,int64,5792,Memory Consumption,396.1640625
0,4,Python_SysArg,int64,5792,Average CPU Load,11.35
0,5,Python_SysArg,int64,100,Execution Time,1.5025267601013184
0,5,Python_SysArg,int64,100,Memory Consumption,117.8203125
0,5,Python_SysArg,int64,100,Average CPU Load,21.4
